761.143, Bid:,3,87,1,91,1,99,2,Ask:,3,100,1,101,1,110,1,
761.714, Bid:,3,87,1,91,1,99,1,Ask:,2,100,1,110,1,
761.857, Bid:,2,87,1,91,1,Ask:,1,110,1,
770.857, Bid:,1,87,1,Ask:,0,
770.857, Bid:,2,87,1,88,1,Ask:,0,
771.000, Bid:,2,87,1,88,1,Ask:,1,112,1,
771.143, Bid:,2,87,1,95,1,Ask:,1,112,1,
785.857, Bid:,3,87,1,95,1,99,1,Ask:,1,112,1,
786.143, Bid:,2,87,1,95,1,Ask:,1,112,1,
786.143, Bid:,2,87,1,95,1,Ask:,2,99,1,112,1,
786.286, Bid:,2,87,1,95,1,Ask:,2,99,2,112,1,
786.857, Bid:,3,87,1,95,1,96,1,Ask:,2,99,2,112,1,
789.571, Bid:,3,87,1,95,1,97,1,Ask:,2,99,2,112,1,
790.143, Bid:,3,87,1,95,1,98,1,Ask:,2,99,2,112,1,
790.286, Bid:,2,87,1,95,1,Ask:,2,99,1,112,1,
801.143, Bid:,1,87,1,Ask:,1,99,1,
801.143, Bid:,1,87,1,Ask:,2,99,1,107,1,
802.000, Bid:,2,87,1,88,1,Ask:,2,99,1,107,1,
816.143, Bid:,2,87,1,88,1,Ask:,1,107,1,
816.286, Bid:,2,87,1,88,1,Ask:,2,99,1,107,1,
816.429, Bid:,2,87,1,88,1,Ask:,1,99,1,
816.429, Bid:,2,87,1,88,1,Ask:,2,99,1,114,1,
817.714, Bid:,3,87,1,88,1,89,1,Ask:,2,99,1,114,1,
819.714, Bid:,3,87,1,88,1,90,1,Ask:,2,99,1,114,1,
820.000, Bid:,3,87,1,88,1,91,1,Ask:,2,99,1,114,1,
821.286, Bid:,3,87,1,88,1,92,1,Ask:,2,99,1,114,1,
821.429, Bid:,3,87,1,88,1,93,1,Ask:,2,99,1,114,1,
822.000, Bid:,3,87,1,88,1,94,1,Ask:,2,99,1,114,1,
822.571, Bid:,3,87,1,88,1,95,1,Ask:,2,99,1,114,1,
825.143, Bid:,3,87,1,88,1,96,1,Ask:,2,99,1,114,1,
827.000, Bid:,3,87,1,88,1,97,1,Ask:,2,99,1,114,1,
827.429, Bid:,3,87,1,88,1,98,1,Ask:,2,99,1,114,1,
827.857, Bid:,2,87,1,88,1,Ask:,1,114,1,
831.429, Bid:,1,87,1,Ask:,1,114,1,
831.571, Bid:,1,87,1,Ask:,2,104,1,114,1,
835.857, Bid:,2,87,1,90,1,Ask:,2,104,1,114,1,
846.714, Bid:,2,87,1,90,1,Ask:,1,114,1,
847.000, Bid:,3,87,1,90,1,98,1,Ask:,1,114,1,
847.143, Bid:,4,87,1,90,1,98,1,99,1,Ask:,1,114,1,
847.286, Bid:,4,87,1,90,1,98,1,99,1,Ask:,2,113,1,114,1,
848.286, Bid:,4,87,1,90,1,98,1,99,1,Ask:,3,112,1,113,1,114,1,
848.571, Bid:,4,87,1,90,1,98,1,99,1,Ask:,3,111,1,112,1,114,1,
